bin1_start	bin1_end	bin2_start	bin2_end
42950000	42951000	43185000	43186000
42515000	42516000	43185000	43186000
43006000	43007000	43185000	43186000
42695000	42696000	43185000	43186000
42850000	42851000	43185000	43186000
42205000	42206000	43185000	43186000
42652000	42653000	43185000	43186000
42581000	42582000	43185000	43186000
42499000	42500000	43185000	43186000
42716000	42717000	43185000	43186000
42989000	42990000	43185000	43186000
42562000	42563000	43185000	43186000
42197000	42198000	43194000	43195000
42993000	42994000	43194000	43195000
43097000	43098000	43194000	43195000
43113000	43114000	43194000	43195000
42533000	42534000	43194000	43195000
42924000	42925000	43194000	43195000
43098000	43099000	43194000	43195000
42571000	42572000	43194000	43195000
43068000	43069000	43194000	43195000
42657000	42658000	43194000	43195000
42568000	42569000	43194000	43195000
42605000	42606000	43194000	43195000
42949000	42950000	43194000	43195000
42195000	42196000	43194000	43195000
42334000	42335000	43194000	43195000
42569000	42570000	43194000	43195000
42745000	42746000	43194000	43195000
43166000	43167000	43194000	43195000
42921000	42922000	43194000	43195000
42978000	42979000	43194000	43195000
42649000	42650000	43194000	43195000
42736000	42737000	43194000	43195000
43137000	43138000	43194000	43195000
42393000	42394000	43194000	43195000
42206000	42207000	43194000	43195000
42586000	42587000	43194000	43195000
42557000	42558000	43194000	43195000
43016000	43017000	43194000	43195000
43095000	43096000	43194000	43195000
43156000	43157000	43194000	43195000
42714000	42715000	43194000	43195000
42688000	42689000	43194000	43195000
42951000	42952000	43194000	43195000
42881000	42882000	43194000	43195000
42435000	42436000	43194000	43195000
42591000	42592000	43194000	43195000
42903000	42904000	43194000	43195000
42399000	42400000	43194000	43195000
42896000	42897000	43194000	43195000
43127000	43128000	43194000	43195000
43133000	43134000	43194000	43195000
42502000	42503000	43194000	43195000
42699000	42700000	43194000	43195000
43064000	43065000	43194000	43195000
42295000	42296000	43194000	43195000
42681000	42682000	43194000	43195000
42580000	42581000	43194000	43195000
42967000	42968000	43194000	43195000
42961000	42962000	43194000	43195000
42334000	42335000	43196000	43197000
42569000	42570000	43196000	43197000
42745000	42746000	43196000	43197000
43166000	43167000	43196000	43197000
42921000	42922000	43196000	43197000
42978000	42979000	43196000	43197000
42649000	42650000	43196000	43197000
42736000	42737000	43196000	43197000
43137000	43138000	43196000	43197000
42393000	42394000	43196000	43197000
42206000	42207000	43196000	43197000
42586000	42587000	43196000	43197000
43194000	43195000	43196000	43197000
42557000	42558000	43196000	43197000
43016000	43017000	43196000	43197000
43095000	43096000	43196000	43197000
43156000	43157000	43196000	43197000
42714000	42715000	43196000	43197000
42688000	42689000	43196000	43197000
42951000	42952000	43196000	43197000
42881000	42882000	43196000	43197000
42435000	42436000	43196000	43197000
42591000	42592000	43196000	43197000
42903000	42904000	43196000	43197000
42399000	42400000	43196000	43197000
42896000	42897000	43196000	43197000
43127000	43128000	43196000	43197000
43133000	43134000	43196000	43197000
42502000	42503000	43196000	43197000
42699000	42700000	43196000	43197000
43064000	43065000	43196000	43197000
42295000	42296000	43196000	43197000
42681000	42682000	43196000	43197000
42580000	42581000	43196000	43197000
42967000	42968000	43196000	43197000
42961000	42962000	43196000	43197000
42578000	42579000	43196000	43197000
42722000	42723000	43196000	43197000
43105000	43106000	43196000	43197000
42990000	42991000	43196000	43197000
42394000	42395000	43196000	43197000
42493000	42494000	43196000	43197000
42682000	42683000	43196000	43197000
42696000	42697000	43196000	43197000
43152000	43153000	43196000	43197000
43158000	43159000	43196000	43197000
42737000	42738000	43196000	43197000
43128000	43129000	43196000	43197000
43147000	43148000	43196000	43197000
42207000	42208000	43196000	43197000
43140000	43141000	43196000	43197000
42575000	42576000	43196000	43197000
42560000	42561000	43196000	43197000
42954000	42955000	43196000	43197000
42649000	42650000	43198000	43199000
42736000	42737000	43198000	43199000
43137000	43138000	43198000	43199000
42393000	42394000	43198000	43199000
42206000	42207000	43198000	43199000
42586000	42587000	43198000	43199000
43194000	43195000	43198000	43199000
42557000	42558000	43198000	43199000
43016000	43017000	43198000	43199000
43095000	43096000	43198000	43199000
43156000	43157000	43198000	43199000
42714000	42715000	43198000	43199000
42688000	42689000	43198000	43199000
42951000	42952000	43198000	43199000
42881000	42882000	43198000	43199000
42435000	42436000	43198000	43199000
42591000	42592000	43198000	43199000
42903000	42904000	43198000	43199000
42399000	42400000	43198000	43199000
42896000	42897000	43198000	43199000
43127000	43128000	43198000	43199000
43133000	43134000	43198000	43199000
43196000	43197000	43198000	43199000
42502000	42503000	43198000	43199000
42699000	42700000	43198000	43199000
43064000	43065000	43198000	43199000
42295000	42296000	43198000	43199000
42681000	42682000	43198000	43199000
42580000	42581000	43198000	43199000
42967000	42968000	43198000	43199000
42961000	42962000	43198000	43199000
42578000	42579000	43198000	43199000
42722000	42723000	43198000	43199000
43105000	43106000	43198000	43199000
42990000	42991000	43198000	43199000
42394000	42395000	43198000	43199000
42493000	42494000	43198000	43199000
42682000	42683000	43198000	43199000
42696000	42697000	43198000	43199000
43152000	43153000	43198000	43199000
43158000	43159000	43198000	43199000
42737000	42738000	43198000	43199000
43128000	43129000	43198000	43199000
43147000	43148000	43198000	43199000
42207000	42208000	43198000	43199000
43140000	43141000	43198000	43199000
42575000	42576000	43198000	43199000
42560000	42561000	43198000	43199000
42954000	42955000	43198000	43199000
42519000	42520000	43198000	43199000
42669000	42670000	43198000	43199000
42672000	42673000	43199000	43200000
43090000	43091000	43199000	43200000
43130000	43131000	43199000	43200000
42577000	42578000	43199000	43200000
42872000	42873000	43199000	43200000
42993000	42994000	43199000	43200000
43097000	43098000	43199000	43200000
43113000	43114000	43199000	43200000
42533000	42534000	43199000	43200000
42924000	42925000	43199000	43200000
43098000	43099000	43199000	43200000
42571000	42572000	43199000	43200000
43068000	43069000	43199000	43200000
42657000	42658000	43199000	43200000
42568000	42569000	43199000	43200000
42605000	42606000	43199000	43200000
42949000	42950000	43199000	43200000
42334000	42335000	43199000	43200000
42569000	42570000	43199000	43200000
42745000	42746000	43199000	43200000
43166000	43167000	43199000	43200000
42921000	42922000	43199000	43200000
42978000	42979000	43199000	43200000
42649000	42650000	43199000	43200000
42736000	42737000	43199000	43200000
43137000	43138000	43199000	43200000
42393000	42394000	43199000	43200000
42206000	42207000	43199000	43200000
42586000	42587000	43199000	43200000
43194000	43195000	43199000	43200000
42557000	42558000	43199000	43200000
43016000	43017000	43199000	43200000
43095000	43096000	43199000	43200000
43156000	43157000	43199000	43200000
42714000	42715000	43199000	43200000
42688000	42689000	43199000	43200000
42951000	42952000	43199000	43200000
42881000	42882000	43199000	43200000
42435000	42436000	43199000	43200000
42591000	42592000	43199000	43200000
42903000	42904000	43199000	43200000
42399000	42400000	43199000	43200000
42896000	42897000	43199000	43200000
43127000	43128000	43199000	43200000
43133000	43134000	43199000	43200000
43196000	43197000	43199000	43200000
42502000	42503000	43199000	43200000
42699000	42700000	43199000	43200000
43064000	43065000	43199000	43200000
43198000	43199000	43199000	43200000
42295000	42296000	43199000	43200000
42681000	42682000	43199000	43200000
42649000	42650000	43212000	43213000
42736000	42737000	43212000	43213000
43137000	43138000	43212000	43213000
42393000	42394000	43212000	43213000
43199000	43200000	43212000	43213000
42586000	42587000	43212000	43213000
43194000	43195000	43212000	43213000
42557000	42558000	43212000	43213000
43016000	43017000	43212000	43213000
43095000	43096000	43212000	43213000
43156000	43157000	43212000	43213000
42714000	42715000	43212000	43213000
42688000	42689000	43212000	43213000
42951000	42952000	43212000	43213000
42881000	42882000	43212000	43213000
42435000	42436000	43212000	43213000
42591000	42592000	43212000	43213000
42903000	42904000	43212000	43213000
42399000	42400000	43212000	43213000
42896000	42897000	43212000	43213000
43127000	43128000	43212000	43213000
43133000	43134000	43212000	43213000
43196000	43197000	43212000	43213000
42502000	42503000	43212000	43213000
42699000	42700000	43212000	43213000
43064000	43065000	43212000	43213000
43198000	43199000	43212000	43213000
42295000	42296000	43212000	43213000
42681000	42682000	43212000	43213000
42580000	42581000	43212000	43213000
42967000	42968000	43212000	43213000
42961000	42962000	43212000	43213000
42578000	42579000	43212000	43213000
42722000	42723000	43212000	43213000
43105000	43106000	43212000	43213000
42990000	42991000	43212000	43213000
42394000	42395000	43212000	43213000
42493000	42494000	43212000	43213000
42682000	42683000	43212000	43213000
42696000	42697000	43212000	43213000
43152000	43153000	43212000	43213000
43158000	43159000	43212000	43213000
42737000	42738000	43212000	43213000
43128000	43129000	43212000	43213000
43147000	43148000	43212000	43213000
43140000	43141000	43212000	43213000
42575000	42576000	43212000	43213000
42560000	42561000	43212000	43213000
42954000	42955000	43212000	43213000
42519000	42520000	43212000	43213000
42869000	42870000	43213000	43214000
42955000	42956000	43213000	43214000
42590000	42591000	43213000	43214000
42604000	42605000	43213000	43214000
42639000	42640000	43213000	43214000
42812000	42813000	43213000	43214000
42274000	42275000	43213000	43214000
42596000	42597000	43213000	43214000
42597000	42598000	43213000	43214000
42917000	42918000	43213000	43214000
42413000	42414000	43213000	43214000
42651000	42652000	43213000	43214000
42445000	42446000	43213000	43214000
43104000	43105000	43213000	43214000
42505000	42506000	43213000	43214000
42589000	42590000	43213000	43214000
42790000	42791000	43213000	43214000
42948000	42949000	43213000	43214000
42444000	42445000	43213000	43214000
42561000	42562000	43213000	43214000
42672000	42673000	43213000	43214000
43090000	43091000	43213000	43214000
43130000	43131000	43213000	43214000
42577000	42578000	43213000	43214000
42872000	42873000	43213000	43214000
42993000	42994000	43213000	43214000
43097000	43098000	43213000	43214000
43113000	43114000	43213000	43214000
42533000	42534000	43213000	43214000
42924000	42925000	43213000	43214000
43098000	43099000	43213000	43214000
42571000	42572000	43213000	43214000
43068000	43069000	43213000	43214000
42657000	42658000	43213000	43214000
42568000	42569000	43213000	43214000
42605000	42606000	43213000	43214000
42949000	42950000	43213000	43214000
42334000	42335000	43213000	43214000
42569000	42570000	43213000	43214000
42745000	42746000	43213000	43214000
43166000	43167000	43213000	43214000
42921000	42922000	43213000	43214000
42978000	42979000	43213000	43214000
42649000	42650000	43213000	43214000
42736000	42737000	43213000	43214000
43137000	43138000	43213000	43214000
42393000	42394000	43213000	43214000
43199000	43200000	43213000	43214000
42586000	42587000	43213000	43214000
43194000	43195000	43213000	43214000
43098000	43099000	43217000	43218000
42571000	42572000	43217000	43218000
43068000	43069000	43217000	43218000
42657000	42658000	43217000	43218000
42568000	42569000	43217000	43218000
42605000	42606000	43217000	43218000
42949000	42950000	43217000	43218000
42334000	42335000	43217000	43218000
42569000	42570000	43217000	43218000
42745000	42746000	43217000	43218000
43166000	43167000	43217000	43218000
42921000	42922000	43217000	43218000
42978000	42979000	43217000	43218000
42649000	42650000	43217000	43218000
42736000	42737000	43217000	43218000
43137000	43138000	43217000	43218000
42393000	42394000	43217000	43218000
43199000	43200000	43217000	43218000
42586000	42587000	43217000	43218000
43194000	43195000	43217000	43218000
42557000	42558000	43217000	43218000
43016000	43017000	43217000	43218000
43095000	43096000	43217000	43218000
43156000	43157000	43217000	43218000
42714000	42715000	43217000	43218000
42688000	42689000	43217000	43218000
